freq (Hz),input noise; V / sqrt(Hz) mcparamset 1  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 2  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 3  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 4  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 5  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 6  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 7  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 8  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 9  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 10  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 11  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 12  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 13  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 14  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 15  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 16  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 17  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 18  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 19  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 20  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 21  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 22  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 23  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 24  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 25  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 26  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 27  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 28  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 29  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 30  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 31  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 32  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 33  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 34  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 35  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 36  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 37  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 38  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 39  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 40  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 41  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 42  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 43  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 44  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 45  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 46  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 47  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 48  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 49  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 50  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 51  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 52  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 53  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 54  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 55  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 56  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 57  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 58  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 59  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 60  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 61  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 62  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 63  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 64  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 65  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 66  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 67  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 68  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 69  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 70  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 71  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 72  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 73  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 74  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 75  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 76  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 77  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 78  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 79  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 80  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 81  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 82  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 83  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 84  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 85  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 86  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 87  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 88  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 89  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 90  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 91  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 92  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 93  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 94  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 95  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 96  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 97  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 98  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 99  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 100  (V / sqrt(Hz))
630.957E3,1.07134E-9,1.07533E-9,1.09423E-9,1.06785E-9,1.08992E-9,1.08596E-9,1.08563E-9,1.07435E-9,1.06278E-9,1.09888E-9,1.07506E-9,1.07763E-9,1.09347E-9,1.08117E-9,1.06976E-9,1.09147E-9,1.08658E-9,1.06801E-9,1.09008E-9,1.07639E-9,1.06917E-9,1.07856E-9,1.09109E-9,1.08093E-9,1.07227E-9,1.07686E-9,1.07388E-9,1.09262E-9,1.09169E-9,1.08719E-9,1.08934E-9,1.06421E-9,1.07759E-9,1.08409E-9,1.08446E-9,1.08200E-9,1.07542E-9,1.09250E-9,1.07396E-9,1.08297E-9,1.09106E-9,1.07306E-9,1.07649E-9,1.07562E-9,1.07325E-9,1.07965E-9,1.10136E-9,1.07374E-9,1.08280E-9,1.10093E-9,1.07872E-9,1.07868E-9,1.09861E-9,1.06252E-9,1.09320E-9,1.09026E-9,1.09747E-9,1.08508E-9,1.05801E-9,1.06954E-9,1.08039E-9,1.06822E-9,1.09763E-9,1.06803E-9,1.07465E-9,1.09232E-9,1.08987E-9,1.10032E-9,1.05269E-9,1.08006E-9,1.09203E-9,1.06626E-9,1.09689E-9,1.06268E-9,1.09579E-9,1.09721E-9,1.07773E-9,1.07078E-9,1.07062E-9,1.09957E-9,1.09441E-9,1.06613E-9,1.08444E-9,1.06034E-9,1.07385E-9,1.08078E-9,1.07017E-9,1.07067E-9,1.05552E-9,1.10356E-9,1.09442E-9,1.08022E-9,1.08080E-9,1.08266E-9,1.08429E-9,1.07724E-9,1.07846E-9,1.08343E-9,1.08711E-9,1.06857E-9
794.328E3,1.07134E-9,1.07533E-9,1.09422E-9,1.06785E-9,1.08992E-9,1.08594E-9,1.08562E-9,1.07435E-9,1.06278E-9,1.09888E-9,1.07506E-9,1.07763E-9,1.09347E-9,1.08117E-9,1.06976E-9,1.09147E-9,1.08658E-9,1.06800E-9,1.09008E-9,1.07639E-9,1.06917E-9,1.07856E-9,1.09109E-9,1.08092E-9,1.07227E-9,1.07686E-9,1.07388E-9,1.09262E-9,1.09169E-9,1.08719E-9,1.08934E-9,1.06420E-9,1.07759E-9,1.08409E-9,1.08446E-9,1.08200E-9,1.07542E-9,1.09247E-9,1.07395E-9,1.08297E-9,1.09106E-9,1.07306E-9,1.07649E-9,1.07562E-9,1.07325E-9,1.07965E-9,1.10136E-9,1.07374E-9,1.08280E-9,1.10093E-9,1.07872E-9,1.07866E-9,1.09860E-9,1.06251E-9,1.09320E-9,1.09026E-9,1.09746E-9,1.08507E-9,1.05801E-9,1.06954E-9,1.08038E-9,1.06822E-9,1.09763E-9,1.06803E-9,1.07465E-9,1.09232E-9,1.08986E-9,1.10032E-9,1.05268E-9,1.08006E-9,1.09203E-9,1.06626E-9,1.09688E-9,1.06267E-9,1.09579E-9,1.09721E-9,1.07773E-9,1.07078E-9,1.07062E-9,1.09956E-9,1.09441E-9,1.06613E-9,1.08444E-9,1.06033E-9,1.07384E-9,1.08078E-9,1.07017E-9,1.07067E-9,1.05552E-9,1.10356E-9,1.09442E-9,1.08021E-9,1.08080E-9,1.08266E-9,1.08428E-9,1.07724E-9,1.07846E-9,1.08343E-9,1.08711E-9,1.06856E-9
1.00000E6,1.07134E-9,1.07533E-9,1.09422E-9,1.06786E-9,1.08992E-9,1.08593E-9,1.08561E-9,1.07435E-9,1.06278E-9,1.09888E-9,1.07507E-9,1.07763E-9,1.09346E-9,1.08117E-9,1.06976E-9,1.09147E-9,1.08658E-9,1.06800E-9,1.09008E-9,1.07639E-9,1.06917E-9,1.07856E-9,1.09109E-9,1.08092E-9,1.07227E-9,1.07686E-9,1.07388E-9,1.09262E-9,1.09169E-9,1.08719E-9,1.08934E-9,1.06420E-9,1.07759E-9,1.08409E-9,1.08446E-9,1.08200E-9,1.07542E-9,1.09244E-9,1.07395E-9,1.08297E-9,1.09106E-9,1.07306E-9,1.07649E-9,1.07562E-9,1.07325E-9,1.07965E-9,1.10136E-9,1.07373E-9,1.08280E-9,1.10093E-9,1.07873E-9,1.07864E-9,1.09860E-9,1.06251E-9,1.09321E-9,1.09026E-9,1.09746E-9,1.08507E-9,1.05802E-9,1.06954E-9,1.08038E-9,1.06822E-9,1.09763E-9,1.06803E-9,1.07465E-9,1.09232E-9,1.08985E-9,1.10032E-9,1.05268E-9,1.08006E-9,1.09203E-9,1.06626E-9,1.09688E-9,1.06266E-9,1.09579E-9,1.09721E-9,1.07773E-9,1.07077E-9,1.07062E-9,1.09956E-9,1.09440E-9,1.06613E-9,1.08445E-9,1.06033E-9,1.07384E-9,1.08078E-9,1.07017E-9,1.07067E-9,1.05552E-9,1.10357E-9,1.09442E-9,1.08021E-9,1.08080E-9,1.08266E-9,1.08428E-9,1.07724E-9,1.07847E-9,1.08343E-9,1.08712E-9,1.06856E-9
1.25893E6,1.07134E-9,1.07533E-9,1.09423E-9,1.06786E-9,1.08992E-9,1.08593E-9,1.08561E-9,1.07435E-9,1.06278E-9,1.09888E-9,1.07507E-9,1.07764E-9,1.09347E-9,1.08117E-9,1.06977E-9,1.09147E-9,1.08658E-9,1.06800E-9,1.09009E-9,1.07639E-9,1.06917E-9,1.07856E-9,1.09109E-9,1.08092E-9,1.07227E-9,1.07687E-9,1.07389E-9,1.09262E-9,1.09170E-9,1.08720E-9,1.08935E-9,1.06420E-9,1.07760E-9,1.08409E-9,1.08446E-9,1.08200E-9,1.07542E-9,1.09243E-9,1.07395E-9,1.08297E-9,1.09107E-9,1.07306E-9,1.07649E-9,1.07562E-9,1.07325E-9,1.07965E-9,1.10137E-9,1.07373E-9,1.08280E-9,1.10094E-9,1.07873E-9,1.07863E-9,1.09860E-9,1.06251E-9,1.09321E-9,1.09027E-9,1.09747E-9,1.08507E-9,1.05802E-9,1.06954E-9,1.08038E-9,1.06822E-9,1.09763E-9,1.06804E-9,1.07465E-9,1.09232E-9,1.08984E-9,1.10032E-9,1.05268E-9,1.08006E-9,1.09203E-9,1.06626E-9,1.09688E-9,1.06266E-9,1.09580E-9,1.09721E-9,1.07773E-9,1.07077E-9,1.07062E-9,1.09957E-9,1.09440E-9,1.06613E-9,1.08445E-9,1.06033E-9,1.07384E-9,1.08079E-9,1.07017E-9,1.07067E-9,1.05552E-9,1.10357E-9,1.09443E-9,1.08021E-9,1.08080E-9,1.08266E-9,1.08427E-9,1.07725E-9,1.07847E-9,1.08343E-9,1.08712E-9,1.06856E-9
1.58489E6,1.07135E-9,1.07534E-9,1.09423E-9,1.06786E-9,1.08992E-9,1.08593E-9,1.08561E-9,1.07435E-9,1.06279E-9,1.09889E-9,1.07507E-9,1.07764E-9,1.09347E-9,1.08117E-9,1.06977E-9,1.09148E-9,1.08659E-9,1.06800E-9,1.09009E-9,1.07639E-9,1.06918E-9,1.07856E-9,1.09110E-9,1.08092E-9,1.07228E-9,1.07687E-9,1.07389E-9,1.09263E-9,1.09170E-9,1.08720E-9,1.08935E-9,1.06420E-9,1.07760E-9,1.08410E-9,1.08447E-9,1.08201E-9,1.07543E-9,1.09242E-9,1.07395E-9,1.08298E-9,1.09107E-9,1.07307E-9,1.07650E-9,1.07562E-9,1.07326E-9,1.07966E-9,1.10137E-9,1.07373E-9,1.08281E-9,1.10094E-9,1.07874E-9,1.07863E-9,1.09860E-9,1.06252E-9,1.09321E-9,1.09027E-9,1.09747E-9,1.08507E-9,1.05802E-9,1.06954E-9,1.08039E-9,1.06822E-9,1.09763E-9,1.06804E-9,1.07466E-9,1.09232E-9,1.08984E-9,1.10033E-9,1.05268E-9,1.08007E-9,1.09204E-9,1.06627E-9,1.09688E-9,1.06266E-9,1.09580E-9,1.09722E-9,1.07774E-9,1.07077E-9,1.07062E-9,1.09957E-9,1.09441E-9,1.06614E-9,1.08446E-9,1.06034E-9,1.07385E-9,1.08079E-9,1.07018E-9,1.07067E-9,1.05553E-9,1.10357E-9,1.09443E-9,1.08021E-9,1.08081E-9,1.08266E-9,1.08427E-9,1.07725E-9,1.07848E-9,1.08344E-9,1.08712E-9,1.06857E-9
1.99526E6,1.07135E-9,1.07534E-9,1.09424E-9,1.06787E-9,1.08992E-9,1.08593E-9,1.08561E-9,1.07436E-9,1.06280E-9,1.09890E-9,1.07508E-9,1.07765E-9,1.09348E-9,1.08118E-9,1.06978E-9,1.09148E-9,1.08659E-9,1.06801E-9,1.09010E-9,1.07640E-9,1.06919E-9,1.07857E-9,1.09111E-9,1.08093E-9,1.07229E-9,1.07688E-9,1.07390E-9,1.09264E-9,1.09171E-9,1.08721E-9,1.08936E-9,1.06421E-9,1.07761E-9,1.08410E-9,1.08448E-9,1.08202E-9,1.07543E-9,1.09241E-9,1.07396E-9,1.08299E-9,1.09108E-9,1.07308E-9,1.07650E-9,1.07563E-9,1.07327E-9,1.07966E-9,1.10138E-9,1.07374E-9,1.08282E-9,1.10095E-9,1.07874E-9,1.07863E-9,1.09861E-9,1.06252E-9,1.09322E-9,1.09028E-9,1.09748E-9,1.08508E-9,1.05803E-9,1.06955E-9,1.08040E-9,1.06823E-9,1.09764E-9,1.06805E-9,1.07467E-9,1.09233E-9,1.08984E-9,1.10034E-9,1.05269E-9,1.08008E-9,1.09205E-9,1.06628E-9,1.09689E-9,1.06267E-9,1.09581E-9,1.09723E-9,1.07775E-9,1.07077E-9,1.07063E-9,1.09958E-9,1.09441E-9,1.06615E-9,1.08446E-9,1.06034E-9,1.07386E-9,1.08080E-9,1.07019E-9,1.07068E-9,1.05554E-9,1.10358E-9,1.09444E-9,1.08022E-9,1.08081E-9,1.08267E-9,1.08428E-9,1.07726E-9,1.07848E-9,1.08345E-9,1.08713E-9,1.06857E-9
2.51189E6,1.07137E-9,1.07536E-9,1.09426E-9,1.06789E-9,1.08994E-9,1.08594E-9,1.08563E-9,1.07438E-9,1.06281E-9,1.09891E-9,1.07510E-9,1.07766E-9,1.09349E-9,1.08119E-9,1.06980E-9,1.09150E-9,1.08661E-9,1.06802E-9,1.09012E-9,1.07641E-9,1.06920E-9,1.07859E-9,1.09112E-9,1.08094E-9,1.07230E-9,1.07689E-9,1.07391E-9,1.09265E-9,1.09173E-9,1.08722E-9,1.08937E-9,1.06422E-9,1.07762E-9,1.08412E-9,1.08449E-9,1.08203E-9,1.07545E-9,1.09241E-9,1.07397E-9,1.08300E-9,1.09110E-9,1.07309E-9,1.07652E-9,1.07564E-9,1.07328E-9,1.07968E-9,1.10140E-9,1.07376E-9,1.08284E-9,1.10097E-9,1.07876E-9,1.07864E-9,1.09862E-9,1.06254E-9,1.09324E-9,1.09030E-9,1.09749E-9,1.08509E-9,1.05805E-9,1.06956E-9,1.08041E-9,1.06824E-9,1.09766E-9,1.06806E-9,1.07468E-9,1.09235E-9,1.08985E-9,1.10035E-9,1.05270E-9,1.08009E-9,1.09206E-9,1.06629E-9,1.09691E-9,1.06268E-9,1.09583E-9,1.09724E-9,1.07776E-9,1.07078E-9,1.07064E-9,1.09959E-9,1.09443E-9,1.06616E-9,1.08448E-9,1.06035E-9,1.07387E-9,1.08082E-9,1.07020E-9,1.07070E-9,1.05555E-9,1.10360E-9,1.09446E-9,1.08024E-9,1.08083E-9,1.08269E-9,1.08428E-9,1.07728E-9,1.07850E-9,1.08346E-9,1.08715E-9,1.06859E-9
3.16228E6,1.07139E-9,1.07538E-9,1.09428E-9,1.06791E-9,1.08996E-9,1.08595E-9,1.08565E-9,1.07440E-9,1.06283E-9,1.09894E-9,1.07512E-9,1.07769E-9,1.09352E-9,1.08121E-9,1.06982E-9,1.09152E-9,1.08663E-9,1.06803E-9,1.09014E-9,1.07643E-9,1.06922E-9,1.07861E-9,1.09115E-9,1.08097E-9,1.07232E-9,1.07692E-9,1.07394E-9,1.09267E-9,1.09175E-9,1.08725E-9,1.08939E-9,1.06424E-9,1.07765E-9,1.08414E-9,1.08451E-9,1.08206E-9,1.07547E-9,1.09242E-9,1.07400E-9,1.08303E-9,1.09112E-9,1.07311E-9,1.07654E-9,1.07566E-9,1.07331E-9,1.07970E-9,1.10142E-9,1.07378E-9,1.08286E-9,1.10099E-9,1.07878E-9,1.07865E-9,1.09865E-9,1.06256E-9,1.09326E-9,1.09032E-9,1.09751E-9,1.08511E-9,1.05807E-9,1.06958E-9,1.08044E-9,1.06826E-9,1.09768E-9,1.06808E-9,1.07470E-9,1.09237E-9,1.08987E-9,1.10038E-9,1.05273E-9,1.08011E-9,1.09209E-9,1.06631E-9,1.09693E-9,1.06270E-9,1.09585E-9,1.09727E-9,1.07778E-9,1.07080E-9,1.07067E-9,1.09962E-9,1.09445E-9,1.06619E-9,1.08450E-9,1.06037E-9,1.07389E-9,1.08084E-9,1.07022E-9,1.07072E-9,1.05557E-9,1.10362E-9,1.09448E-9,1.08026E-9,1.08085E-9,1.08271E-9,1.08430E-9,1.07730E-9,1.07852E-9,1.08348E-9,1.08717E-9,1.06860E-9
3.98107E6,1.07143E-9,1.07541E-9,1.09432E-9,1.06795E-9,1.08999E-9,1.08598E-9,1.08569E-9,1.07443E-9,1.06286E-9,1.09898E-9,1.07515E-9,1.07772E-9,1.09356E-9,1.08125E-9,1.06985E-9,1.09155E-9,1.08666E-9,1.06806E-9,1.09018E-9,1.07646E-9,1.06926E-9,1.07865E-9,1.09119E-9,1.08101E-9,1.07236E-9,1.07695E-9,1.07397E-9,1.09271E-9,1.09179E-9,1.08728E-9,1.08943E-9,1.06428E-9,1.07769E-9,1.08417E-9,1.08455E-9,1.08209E-9,1.07550E-9,1.09245E-9,1.07403E-9,1.08306E-9,1.09115E-9,1.07315E-9,1.07657E-9,1.07569E-9,1.07334E-9,1.07974E-9,1.10146E-9,1.07382E-9,1.08290E-9,1.10103E-9,1.07882E-9,1.07868E-9,1.09869E-9,1.06259E-9,1.09330E-9,1.09036E-9,1.09755E-9,1.08514E-9,1.05810E-9,1.06962E-9,1.08047E-9,1.06829E-9,1.09772E-9,1.06812E-9,1.07474E-9,1.09241E-9,1.08990E-9,1.10042E-9,1.05276E-9,1.08015E-9,1.09212E-9,1.06634E-9,1.09698E-9,1.06273E-9,1.09589E-9,1.09730E-9,1.07782E-9,1.07083E-9,1.07070E-9,1.09966E-9,1.09448E-9,1.06622E-9,1.08454E-9,1.06041E-9,1.07393E-9,1.08087E-9,1.07026E-9,1.07076E-9,1.05561E-9,1.10366E-9,1.09452E-9,1.08030E-9,1.08089E-9,1.08275E-9,1.08433E-9,1.07734E-9,1.07856E-9,1.08352E-9,1.08721E-9,1.06864E-9
5.01187E6,1.07148E-9,1.07547E-9,1.09439E-9,1.06800E-9,1.09004E-9,1.08603E-9,1.08574E-9,1.07449E-9,1.06291E-9,1.09904E-9,1.07521E-9,1.07778E-9,1.09363E-9,1.08130E-9,1.06991E-9,1.09161E-9,1.08672E-9,1.06811E-9,1.09024E-9,1.07651E-9,1.06932E-9,1.07871E-9,1.09125E-9,1.08107E-9,1.07241E-9,1.07701E-9,1.07403E-9,1.09276E-9,1.09185E-9,1.08733E-9,1.08948E-9,1.06434E-9,1.07774E-9,1.08423E-9,1.08461E-9,1.08215E-9,1.07556E-9,1.09249E-9,1.07410E-9,1.08312E-9,1.09121E-9,1.07320E-9,1.07663E-9,1.07574E-9,1.07340E-9,1.07979E-9,1.10152E-9,1.07388E-9,1.08296E-9,1.10109E-9,1.07887E-9,1.07872E-9,1.09875E-9,1.06265E-9,1.09336E-9,1.09043E-9,1.09760E-9,1.08519E-9,1.05816E-9,1.06967E-9,1.08053E-9,1.06834E-9,1.09778E-9,1.06817E-9,1.07480E-9,1.09247E-9,1.08995E-9,1.10048E-9,1.05282E-9,1.08020E-9,1.09218E-9,1.06640E-9,1.09705E-9,1.06278E-9,1.09594E-9,1.09736E-9,1.07788E-9,1.07088E-9,1.07076E-9,1.09972E-9,1.09454E-9,1.06628E-9,1.08460E-9,1.06046E-9,1.07399E-9,1.08093E-9,1.07031E-9,1.07082E-9,1.05566E-9,1.10373E-9,1.09458E-9,1.08036E-9,1.08095E-9,1.08281E-9,1.08437E-9,1.07739E-9,1.07861E-9,1.08358E-9,1.08727E-9,1.06869E-9
6.30957E6,1.07157E-9,1.07555E-9,1.09449E-9,1.06810E-9,1.09013E-9,1.08611E-9,1.08584E-9,1.07457E-9,1.06300E-9,1.09914E-9,1.07529E-9,1.07786E-9,1.09374E-9,1.08139E-9,1.07000E-9,1.09170E-9,1.08681E-9,1.06818E-9,1.09034E-9,1.07659E-9,1.06941E-9,1.07881E-9,1.09134E-9,1.08118E-9,1.07249E-9,1.07710E-9,1.07412E-9,1.09285E-9,1.09194E-9,1.08742E-9,1.08957E-9,1.06443E-9,1.07783E-9,1.08432E-9,1.08470E-9,1.08225E-9,1.07564E-9,1.09256E-9,1.07419E-9,1.08322E-9,1.09130E-9,1.07329E-9,1.07671E-9,1.07582E-9,1.07350E-9,1.07988E-9,1.10161E-9,1.07398E-9,1.08305E-9,1.10118E-9,1.07896E-9,1.07880E-9,1.09885E-9,1.06274E-9,1.09345E-9,1.09053E-9,1.09768E-9,1.08527E-9,1.05825E-9,1.06975E-9,1.08063E-9,1.06843E-9,1.09788E-9,1.06826E-9,1.07488E-9,1.09257E-9,1.09003E-9,1.10057E-9,1.05291E-9,1.08028E-9,1.09227E-9,1.06648E-9,1.09715E-9,1.06286E-9,1.09604E-9,1.09745E-9,1.07797E-9,1.07095E-9,1.07086E-9,1.09981E-9,1.09462E-9,1.06637E-9,1.08469E-9,1.06054E-9,1.07408E-9,1.08102E-9,1.07040E-9,1.07091E-9,1.05575E-9,1.10382E-9,1.09468E-9,1.08046E-9,1.08104E-9,1.08290E-9,1.08445E-9,1.07748E-9,1.07870E-9,1.08367E-9,1.08736E-9,1.06876E-9
7.94328E6,1.07171E-9,1.07569E-9,1.09464E-9,1.06824E-9,1.09027E-9,1.08624E-9,1.08599E-9,1.07471E-9,1.06312E-9,1.09930E-9,1.07543E-9,1.07800E-9,1.09391E-9,1.08152E-9,1.07014E-9,1.09184E-9,1.08694E-9,1.06830E-9,1.09049E-9,1.07671E-9,1.06955E-9,1.07896E-9,1.09149E-9,1.08134E-9,1.07263E-9,1.07724E-9,1.07426E-9,1.09299E-9,1.09209E-9,1.08755E-9,1.08971E-9,1.06457E-9,1.07798E-9,1.08445E-9,1.08484E-9,1.08239E-9,1.07577E-9,1.09268E-9,1.07434E-9,1.08336E-9,1.09145E-9,1.07342E-9,1.07685E-9,1.07595E-9,1.07365E-9,1.08002E-9,1.10176E-9,1.07414E-9,1.08320E-9,1.10133E-9,1.07910E-9,1.07892E-9,1.09901E-9,1.06288E-9,1.09360E-9,1.09068E-9,1.09782E-9,1.08540E-9,1.05839E-9,1.06989E-9,1.08078E-9,1.06855E-9,1.09804E-9,1.06839E-9,1.07502E-9,1.09273E-9,1.09015E-9,1.10072E-9,1.05304E-9,1.08042E-9,1.09242E-9,1.06662E-9,1.09732E-9,1.06299E-9,1.09618E-9,1.09760E-9,1.07811E-9,1.07108E-9,1.07100E-9,1.09996E-9,1.09476E-9,1.06651E-9,1.08484E-9,1.06066E-9,1.07422E-9,1.08116E-9,1.07053E-9,1.07105E-9,1.05588E-9,1.10397E-9,1.09484E-9,1.08061E-9,1.08118E-9,1.08305E-9,1.08457E-9,1.07763E-9,1.07884E-9,1.08381E-9,1.08751E-9,1.06889E-9
